ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
t: ʃ	1.48	1783	13219	3515	0.0
n t	1.19	12383	44194	63130	0.0
ŋ g	1.13	1191	3204	8459	0.0
ŋ k	0.95	1995	3204	28221	0.0
t: s	0.83	4334	13219	37111	0.0
s t	0.75	8994	37111	63130	0.0
s k	0.35	4094	37111	28221	0.0
t r	0.34	8106	63130	65860	0.0
t s	0.31	5789	63130	37111	0.0
m p	0.26	2376	24011	19496	0.0
s p	0.18	2454	37111	19496	0.0
p r	0.18	3247	19496	65860	0.0
g r	0.15	1960	8459	65860	0.0
m b	0.13	1357	24011	12704	0.0
s m	0.08	1835	37111	24011	0.0
n f	0.06	1132	44194	10056	0.0
n tʃ	0.06	1034	44194	8717	0.0
n dʒ	0.05	736	44194	5195	0.0
b r	0.05	1390	12704	65860	0.0
z b	0.05	487	8949	12704	0.0
k r	0.04	1832	28221	65860	0.0
n s	0.04	1672	44194	37111	0.0
f r	0.03	1017	10056	65860	0.0
r d	0.03	1155	65860	14390	0.0
r t	0.03	2387	65860	63130	0.0
p l	0.03	849	19496	29363	0.0
r m	0.03	1400	65860	24011	0.0
g: r	0.03	149	283	65860	0.0
l t	0.03	1478	29363	63130	0.0
s f	0.02	611	37111	10056	0.0
z g	0.02	262	8949	8459	0.0
r b	0.02	830	65860	12704	0.0
n v	0.02	612	44194	10619	0.0
d r	0.02	849	14390	65860	0.0
k l	0.01	749	28221	29363	0.0
r dʒ	0.01	440	65860	5195	0.0
r k	0.01	979	65860	28221	0.0
f l	0.01	390	10056	29363	0.0
r g	0.01	501	65860	8459	0.0
l v	0.01	356	29363	10619	0.0
r s	0.01	995	65860	37111	0.0
r tʃ	0.01	470	65860	8717	0.0
p: r	0.01	205	1692	65860	0.0
r n	0.01	956	65860	44194	0.0
l d	0.01	364	29363	14390	0.0
s v	0.01	336	37111	10619	0.0
b: r	0.01	140	1041	65860	0.0
d z	0.01	186	14390	8949	0.0
r v	0.01	419	65860	10619	0.0
l tʃ	0.0	241	29363	8717	0.0
g l	0.0	233	8459	29363	0.0
b l	0.0	283	12704	29363	0.0
l f	0.0	246	29363	10056	0.0
