ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
d n	0.0	7	14390	31811	0.016
d v	0.0	4	14390	10619	0.125
m ʃ	0.0	2	24011	1732	0.5
ʃ m	0.0	2	1732	24011	0.5
m l	0.0	8	24011	29363	0.008
m t	0.0	9	24011	41754	0.004
b f	0.0	3	12704	10056	0.25
ŋk g	0.0	1	1995	7268	1.0
m f	0.0	4	24011	10056	0.125
l st	0.0	4	29363	8993	0.125
f g	0.0	2	10056	7268	0.5
g f	0.0	2	7268	10056	0.5
ŋk t	0.0	2	1995	41754	0.5
g b	0.0	2	7268	12704	0.5
k d	0.0	4	26226	14390	0.125
st v	0.0	2	8993	10619	0.5
k m	0.0	5	26226	24011	0.062
d g	0.0	2	14390	7268	0.5
ŋg s	0.0	1	1191	23784	1.0
st b	0.0	2	8993	12704	0.5
ŋg m	0.0	1	1191	24011	1.0
st l	0.0	3	8993	29363	0.25
l r	0.0	8	29363	65860	0.008
f: s	0.0	1	1299	23784	1.0
ŋg k	0.0	1	1191	26226	1.0
t:s l	0.0	2	4334	29363	0.5
t: t	0.0	3	7102	41754	0.25
k: t	0.0	2	3163	41754	0.5
n: s	0.0	1	1401	23784	1.0
k b	0.0	3	26226	12704	0.25
d k	0.0	3	14390	26226	0.25
s t:ʃ	0.0	1	23784	1783	1.0
t dʒ	0.0	2	41754	5195	0.5
b t	0.0	3	12704	41754	0.25
m s	0.0	3	24011	23784	0.25
nt dʒ	0.0	1	12383	5195	1.0
st g	0.0	1	8993	7268	1.0
f k	0.0	2	10056	26226	0.5
t k	0.0	4	41754	26226	0.125
m k	0.0	3	24011	26226	0.25
nd g	0.0	1	10019	7268	1.0
b m	0.0	2	12704	24011	0.5
v l	0.0	2	10619	29363	0.5
f n	0.0	2	10056	31811	0.5
nt g	0.0	1	12383	7268	1.0
b g	0.0	1	12704	7268	1.0
t st	0.0	2	41754	8993	0.5
b tʃ	0.0	1	12704	8717	1.0
r ʃ	0.0	1	65860	1732	1.0
d st	0.0	1	14390	8993	1.0
s: l	0.0	1	4463	29363	1.0
t b	0.0	2	41754	12704	0.5
b v	0.0	1	12704	10619	1.0
r: r	0.0	1	2250	65860	1.0
p tʃ	0.0	1	19496	8717	1.0
t: m	0.0	1	7102	24011	1.0
p st	0.0	1	19496	8993	1.0
st p	0.0	1	8993	19496	1.0
t: l	0.0	1	7102	29363	1.0
st s	0.0	1	8993	23784	1.0
m st	0.0	1	24011	8993	1.0
b p	0.0	1	12704	19496	1.0
v s	0.0	1	10619	23784	1.0
k nd	0.0	1	26226	10019	1.0
v k	0.0	1	10619	26226	1.0
p d	0.0	1	19496	14390	1.0
st n	0.0	1	8993	31811	1.0
s: r	0.0	1	4463	65860	1.0
nt m	0.0	1	12383	24011	1.0
v n	0.0	1	10619	31811	1.0
m d	0.0	1	24011	14390	1.0
t f	0.0	1	41754	10056	1.0
r t:	0.0	1	65860	7102	1.0
k p	0.0	1	26226	19496	1.0
t d	0.0	1	41754	14390	1.0
d t	0.0	1	14390	41754	1.0
s t	0.0	1	23784	41754	1.0
m r	0.0	1	24011	65860	1.0
