ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
m b	1.12	1439	12137	8049	0.0
c c	1.06	407	2876	2876	0.0
g g	0.91	1078	8204	8204	0.0
ŋ k	0.7	426	2334	5894	0.0
n t	0.54	1416	14151	13910	0.0
q q	0.44	72	794	794	0.0
d d	0.39	638	7434	7434	0.0
ɲ c	0.36	233	2811	2876	0.0
t t	0.22	890	13910	13910	0.0
l l	0.2	1055	17020	17020	0.0
ɲ ɲ	0.2	171	2811	2811	0.0
s s	0.14	503	9628	9628	0.0
b b	0.14	409	8049	8049	0.0
n n	0.12	675	14151	14151	0.0
g n	0.1	470	8204	14151	0.0
m p	0.1	233	12137	2364	0.0
ɟ ɟ	0.09	194	4632	4632	0.0
d ɟ	0.09	236	7434	4632	0.0
m m	0.07	445	12137	12137	0.0
s t	0.07	424	9628	13910	0.0
p r	0.04	139	2364	11222	0.0
r t	0.03	315	11222	13910	0.0
f f	0.03	102	4192	4192	0.0
j j	0.03	155	7128	7128	0.0
n s	0.02	226	14151	9628	0.0
f r	0.02	132	4192	11222	0.0
b l	0.02	198	8049	17020	0.0
r s	0.02	175	11222	9628	0.0
g l	0.01	193	8204	17020	0.0
b r	0.01	146	8049	11222	0.0
s p	0.01	73	9628	2364	0.0
r k	0.01	124	11222	5894	0.0
t r	0.01	190	13910	11222	0.0
r l	0.01	209	11222	17020	0.0
r d	0.01	138	11222	7434	0.0
r r	0.01	168	11222	11222	0.0
c k	0.01	61	2876	5894	0.0
r m	0.01	171	11222	12137	0.0
s k	0.01	109	9628	5894	0.0
r n	0.01	169	11222	14151	0.0
x t	0.01	97	4008	13910	0.0
x l	0.01	104	4008	17020	0.0
w w	0.01	75	6085	6085	0.0
r g	0.01	116	11222	8204	0.0
c r	0.01	67	2876	11222	0.0
t l	0.01	178	13910	17020	0.0
p l	0.01	73	2364	17020	0.0
ŋ ŋ	0.01	26	2334	2334	0.0
pp l	0.01	39	787	17020	0.0
l k	0.01	106	17020	5894	0.0
f l	0.01	85	4192	17020	0.0
r c	0.0	55	11222	2876	0.0
c t	0.0	61	2876	13910	0.0
j t	0.0	96	7128	13910	0.0
g r	0.0	90	8204	11222	0.0
r b	0.0	86	11222	8049	0.0
r j	0.0	76	11222	7128	0.0
x x	0.0	34	4008	4008	0.0
j l	0.0	92	7128	17020	0.0
w l	0.0	84	6085	17020	0.0
s c	0.0	43	9628	2876	0.0
ŋ kk	0.0	15	2334	1496	0.0
d r	0.0	73	7434	11222	0.0
j k	0.0	51	7128	5894	0.0
l b	0.0	89	17020	8049	0.0
p t	0.0	42	2364	13910	0.0
r x	0.0	48	11222	4008	0.0
s l	0.0	90	9628	17020	0.0
c l	0.0	49	2876	17020	0.0
k s	0.0	52	5894	9628	0.0
l j	0.0	72	17020	7128	0.0
t s	0.0	73	13910	9628	0.0
m t	0.0	80	12137	13910	0.0
f t	0.0	47	4192	13910	0.0
kk l	0.0	31	1496	17020	0.0
l t	0.0	94	17020	13910	0.0
j s	0.0	50	7128	9628	0.0
ɲ s	0.0	30	2811	9628	0.0
l n	0.0	89	17020	14151	0.0
l m	0.0	82	17020	12137	0.0
w t	0.0	52	6085	13910	0.0
r nd	0.0	27	11222	2047	0.0
m l	0.0	79	12137	17020	0.0
j m	0.0	51	7128	12137	0.0
ŋ l	0.0	34	2334	17020	0.0
x n	0.0	40	4008	14151	0.0
l d	0.0	58	17020	7434	0.0
l s	0.0	66	17020	9628	0.0
pp p	0.0	7	787	2364	0.016
k t	0.0	45	5894	13910	0.0
x k	0.0	24	4008	5894	0.0
n f	0.0	38	14151	4192	0.0
j n	0.0	49	7128	14151	0.0
g s	0.0	43	8204	9628	0.0
k r	0.0	38	5894	11222	0.0
q l	0.0	17	794	17020	0.0
nd r	0.0	22	2047	11222	0.0
r p	0.0	22	11222	2364	0.0
s m	0.0	46	9628	12137	0.0
x p	0.0	13	4008	2364	0.0
g t	0.0	45	8204	13910	0.0
t k	0.0	38	13910	5894	0.0
kk t	0.0	19	1496	13910	0.0
t j	0.0	41	13910	7128	0.0
w r	0.0	34	6085	11222	0.0
m n	0.0	53	12137	14151	0.0
p s	0.0	19	2364	9628	0.0
f k	0.0	19	4192	5894	0.0
m f	0.0	27	12137	4192	0.0
m k	0.0	32	12137	5894	0.0
m s	0.0	39	12137	9628	0.0
n x	0.0	26	14151	4008	0.0
j nd	0.0	13	7128	2047	0.0
pp k	0.0	7	787	5894	0.016
l w	0.0	33	17020	6085	0.0
w n	0.0	30	6085	14151	0.0
r f	0.0	22	11222	4192	0.0
ŋ g	0.0	14	2334	8204	0.0
s r	0.0	33	9628	11222	0.0
s w	0.0	24	9628	6085	0.0
l f	0.0	26	17020	4192	0.0
ɲ t	0.0	19	2811	13910	0.0
pp t	0.0	10	787	13910	0.002
ɟ t	0.0	24	4632	13910	0.0
w f	0.0	15	6085	4192	0.0
n l	0.0	46	14151	17020	0.0
